;year;pop;unit;name;canton;url;firstmention;notes
314;1950;1848;Einw;Airolo;TI;/Articles/002065/?language=de;200;"undefined
weird post-1850 units:  (Tunneldurchstich)
weird post-1850 units:  (Tunneldurchstich)
weird post-1850 units:  (Tunneldurchstich)
weird post-1850 units:  (Tunneldurchstich)"
315;2000;1593;Einw;Airolo;TI;/Articles/002065/?language=de;200;"undefined
weird post-1850 units:  (Tunneldurchstich)
weird post-1850 units:  (Tunneldurchstich)
weird post-1850 units:  (Tunneldurchstich)
weird post-1850 units:  (Tunneldurchstich)"
316;1798;279;Einw;Alberswil;LU;/Articles/000660/?language=de;1220;
317;1816;397;Einw;Alberswil;LU;/Articles/000660/?language=de;1220;
318;1850;429;Einw;Alberswil;LU;/Articles/000660/?language=de;1220;
319;1900;439;Einw;Alberswil;LU;/Articles/000660/?language=de;1220;
320;1950;403;Einw;Alberswil;LU;/Articles/000660/?language=de;1220;
321;2000;523;Einw;Alberswil;LU;/Articles/000660/?language=de;1220;
322;1695;198;Einw;Alberswil;LU;/Articles/000660/?language=de;1220;
323;1850;370;Einw;Albinen;VS;/Articles/002712/?language=de;1224;
324;1900;380;Einw;Albinen;VS;/Articles/002712/?language=de;1224;
325;1950;323;Einw;Albinen;VS;/Articles/002712/?language=de;1224;
326;2000;261;Einw;Albinen;VS;/Articles/002712/?language=de;1224;
327;1764;246;Einw;Alchenstorf;BE;/Articles/000239/?language=de;1221;
328;1850;648;Einw;Alchenstorf;BE;/Articles/000239/?language=de;1221;
329;1900;615;Einw;Alchenstorf;BE;/Articles/000239/?language=de;1221;
330;1950;630;Einw;Alchenstorf;BE;/Articles/000239/?language=de;1221;
331;2000;551;Einw;Alchenstorf;BE;/Articles/000239/?language=de;1221;
332;1809;696;Einw;Alle;JU;/Articles/006440/?language=de;1136;
333;1850;918;Einw;Alle;JU;/Articles/006440/?language=de;1136;
334;1900;1238;Einw;Alle;JU;/Articles/006440/?language=de;1136;
335;1950;1371;Einw;Alle;JU;/Articles/006440/?language=de;1136;
336;1970;1615;Einw;Alle;JU;/Articles/006440/?language=de;1136;
337;2000;1542;Einw;Alle;JU;/Articles/006440/?language=de;1136;
338;1888;300;Einw;Allmendingen;BE;/Articles/008310/?language=de;1256;
339;2000;495;Einw;Allmendingen;BE;/Articles/008310/?language=de;1256;
340;1578;341;Einw;Allschwil;BL;/Articles/001190/?language=de;1004;
341;1771;754;Einw;Allschwil;BL;/Articles/001190/?language=de;1004;
342;1850;1007;Einw;Allschwil;BL;/Articles/001190/?language=de;1004;
343;1900;3096;Einw;Allschwil;BL;/Articles/001190/?language=de;1004;
344;1950;7900;Einw;Allschwil;BL;/Articles/001190/?language=de;1004;
345;1970;17638;Einw;Allschwil;BL;/Articles/001190/?language=de;1004;
346;2000;18131;Einw;Allschwil;BL;/Articles/001190/?language=de;1004;
347;1799;1157;Einw;Alpnach;OW;/Articles/000740/?language=de;870;
348;1850;1622;Einw;Alpnach;OW;/Articles/000740/?language=de;870;
349;1900;1779;Einw;Alpnach;OW;/Articles/000740/?language=de;870;
350;1950;3022;Einw;Alpnach;OW;/Articles/000740/?language=de;870;
351;2000;4932;Einw;Alpnach;OW;/Articles/000740/?language=de;870;
352;1850;390;Einw;Alpthal;SZ;/Articles/000725/?language=de;1018;
353;1900;406;Einw;Alpthal;SZ;/Articles/000725/?language=de;1018;
354;1950;312;Einw;Alpthal;SZ;/Articles/000725/?language=de;1018;
355;2000;445;Einw;Alpthal;SZ;/Articles/000725/?language=de;1018;
356;1798;823;Einw;Altbüron;LU;/Articles/000661/?language=de;1194;
357;1850;1184;Einw;Altbüron;LU;/Articles/000661/?language=de;1194;
358;1900;767;Einw;Altbüron;LU;/Articles/000661/?language=de;1194;
359;1950;683;Einw;Altbüron;LU;/Articles/000661/?language=de;1194;
360;2000;883;Einw;Altbüron;LU;/Articles/000661/?language=de;1194;
361;1695;325;Einw;Altbüron;LU;/Articles/000661/?language=de;1194;
362;1695;390;Einw;Altbüron;LU;/Articles/000661/?language=de;1194;
363;1600;3100;Einw;Altdorf (UR);UR;/Articles/000690/?language=de;1223;"Data in table
weird post-1850 units: % Zu-"
364;1629;1500;Einw;Altdorf (UR);UR;/Articles/000690/?language=de;1223;"Data in table
weird post-1850 units: % Zu-"
365;1650;3000;Einw;Altdorf (UR);UR;/Articles/000690/?language=de;1223;"Data in table
weird post-1850 units: % Zu-"
366;1743;3025;Einw;Altdorf (UR);UR;/Articles/000690/?language=de;1223;"Data in table
weird post-1850 units: % Zu-"
367;1799;2000;Einw;Altdorf (UR);UR;/Articles/000690/?language=de;1223;"Data in table
weird post-1850 units: % Zu-"
368;1837;1903;Einw;Altdorf (UR);UR;/Articles/000690/?language=de;1223;"Data in table
weird post-1850 units: % Zu-"
369;1850;2112;Einw;Altdorf (UR);UR;/Articles/000690/?language=de;1223;"Data in table
weird post-1850 units: % Zu-"
370;1910;3854;Einw;Altdorf (UR);UR;/Articles/000690/?language=de;1223;"Data in table
weird post-1850 units: % Zu-"
371;1950;6576;Einw;Altdorf (UR);UR;/Articles/000690/?language=de;1223;"Data in table
weird post-1850 units: % Zu-"
372;1990;8282;Einw;Altdorf (UR);UR;/Articles/000690/?language=de;1223;"Data in table
weird post-1850 units: % Zu-"
373;1743;745;Einw;Altendorf;SZ;/Articles/000716/?language=de;972;
374;1799;978;Einw;Altendorf;SZ;/Articles/000716/?language=de;972;
375;1850;1403;Einw;Altendorf;SZ;/Articles/000716/?language=de;972;
376;1900;1279;Einw;Altendorf;SZ;/Articles/000716/?language=de;972;
377;1950;2079;Einw;Altendorf;SZ;/Articles/000716/?language=de;972;
378;1970;2348;Einw;Altendorf;SZ;/Articles/000716/?language=de;972;
379;2000;4638;Einw;Altendorf;SZ;/Articles/000716/?language=de;972;
380;1831;973;Einw;Alterswil;FR;/Articles/001023/?language=de;1148;
381;1850;1002;Einw;Alterswil;FR;/Articles/001023/?language=de;1148;
382;1900;1365;Einw;Alterswil;FR;/Articles/001023/?language=de;1148;
383;1950;1613;Einw;Alterswil;FR;/Articles/001023/?language=de;1148;
384;1970;1532;Einw;Alterswil;FR;/Articles/001023/?language=de;1148;
385;2000;1881;Einw;Alterswil;FR;/Articles/001023/?language=de;1148;
386;1836;400;Einw;Altikon;ZH;/Articles/000138/?language=de;1277;
387;1850;452;Einw;Altikon;ZH;/Articles/000138/?language=de;1277;
388;1950;471;Einw;Altikon;ZH;/Articles/000138/?language=de;1277;
389;2000;613;Einw;Altikon;ZH;/Articles/000138/?language=de;1277;
390;1467;100;Einw;Altikon;ZH;/Articles/000138/?language=de;1277;
391;1467;310;Einw;Altikon;ZH;/Articles/000138/?language=de;1277;
392;1900;415;Einw;Altikon;ZH;/Articles/000138/?language=de;1277;
393;2010;1316;Einw;Alto Malcantone;TI;/Articles/049439/?language=de;2005;
394;1850;6492;Einw;Altstätten;SG;/Articles/001340/?language=de;853;
395;1900;8724;Einw;Altstätten;SG;/Articles/001340/?language=de;853;
396;1950;8603;Einw;Altstätten;SG;/Articles/001340/?language=de;853;
397;2000;10381;Einw;Altstätten;SG;/Articles/001340/?language=de;853;
398;1800;4900;Einw;Altstätten;SG;/Articles/001340/?language=de;853;
399;1680;214;Einw;Altwis;LU;/Articles/000593/?language=de;1113;
400;1798;330;Einw;Altwis;LU;/Articles/000593/?language=de;1113;
401;1850;372;Einw;Altwis;LU;/Articles/000593/?language=de;1113;
402;1870;422;Einw;Altwis;LU;/Articles/000593/?language=de;1113;
403;1900;349;Einw;Altwis;LU;/Articles/000593/?language=de;1113;
404;1920;297;Einw;Altwis;LU;/Articles/000593/?language=de;1113;
405;1950;350;Einw;Altwis;LU;/Articles/000593/?language=de;1113;
406;1970;295;Einw;Altwis;LU;/Articles/000593/?language=de;1113;
407;2000;354;Einw;Altwis;LU;/Articles/000593/?language=de;1113;
408;1800;1350;Einw;Amden;SG;/Articles/001360/?language=de;1178;
409;1834;1644;Einw;Amden;SG;/Articles/001360/?language=de;1178;
410;1850;1524;Einw;Amden;SG;/Articles/001360/?language=de;1178;
411;1900;1229;Einw;Amden;SG;/Articles/001360/?language=de;1178;
412;1950;1372;Einw;Amden;SG;/Articles/001360/?language=de;1178;
413;2000;1593;Einw;Amden;SG;/Articles/001360/?language=de;1178;
414;1798;208;Einw;Ammerswil;AG;/Articles/001756/?language=de;924;
415;1850;295;Einw;Ammerswil;AG;/Articles/001756/?language=de;924;
416;1900;332;Einw;Ammerswil;AG;/Articles/001756/?language=de;924;
417;1950;298;Einw;Ammerswil;AG;/Articles/001756/?language=de;924;
418;2000;609;Einw;Ammerswil;AG;/Articles/001756/?language=de;924;
419;1650;100;Einw;Ammerswil;AG;/Articles/001756/?language=de;924;
420;1764;328;Einw;Amsoldingen;BE;/Articles/000520/?language=de;1175;
421;1850;658;Einw;Amsoldingen;BE;/Articles/000520/?language=de;1175;
422;1900;553;Einw;Amsoldingen;BE;/Articles/000520/?language=de;1175;
423;1910;497;Einw;Amsoldingen;BE;/Articles/000520/?language=de;1175;
424;1950;592;Einw;Amsoldingen;BE;/Articles/000520/?language=de;1175;
425;1980;569;Einw;Amsoldingen;BE;/Articles/000520/?language=de;1175;
426;2000;767;Einw;Amsoldingen;BE;/Articles/000520/?language=de;1175;
427;1803;402;Einw;Andeer;GR;/Articles/001501/?language=de;1208;
428;1850;591;Einw;Andeer;GR;/Articles/001501/?language=de;1208;
429;1880;601;Einw;Andeer;GR;/Articles/001501/?language=de;1208;
430;1900;499;Einw;Andeer;GR;/Articles/001501/?language=de;1208;
431;1950;631;Einw;Andeer;GR;/Articles/001501/?language=de;1208;
432;1960;988;Einw;Andeer;GR;/Articles/001501/?language=de;1208;
433;1980;582;Einw;Andeer;GR;/Articles/001501/?language=de;1208;
434;2000;669;Einw;Andeer;GR;/Articles/001501/?language=de;1208;
435;1467;290;Einw;Andelfingen;ZH;/Articles/000024/?language=de;759;
436;1634;413;Einw;Andelfingen;ZH;/Articles/000024/?language=de;759;
437;1850;730;Einw;Andelfingen;ZH;/Articles/000024/?language=de;759;
438;1900;855;Einw;Andelfingen;ZH;/Articles/000024/?language=de;759;
439;1950;931;Einw;Andelfingen;ZH;/Articles/000024/?language=de;759;
440;1980;1658;Einw;Andelfingen;ZH;/Articles/000024/?language=de;759;
441;2000;1644;Einw;Andelfingen;ZH;/Articles/000024/?language=de;759;
442;1799;605;Einw;Andermatt;UR;/Articles/000691/?language=de;1203;
443;1850;677;Einw;Andermatt;UR;/Articles/000691/?language=de;1203;
444;1900;818;Einw;Andermatt;UR;/Articles/000691/?language=de;1203;
445;1950;1231;Einw;Andermatt;UR;/Articles/000691/?language=de;1203;
446;1970;1589;Einw;Andermatt;UR;/Articles/000691/?language=de;1203;
447;2000;1282;Einw;Andermatt;UR;/Articles/000691/?language=de;1203;
448;1850;242;Einw;Andiast;GR;/Articles/001465/?language=de;765;
449;1900;235;Einw;Andiast;GR;/Articles/001465/?language=de;765;
450;1950;309;Einw;Andiast;GR;/Articles/001465/?language=de;765;
451;2000;232;Einw;Andiast;GR;/Articles/001465/?language=de;765;
452;1837;569;Einw;Andwil (SG);SG;/Articles/001405/?language=de;846;
453;1850;571;Einw;Andwil (SG);SG;/Articles/001405/?language=de;846;
454;1900;795;Einw;Andwil (SG);SG;/Articles/001405/?language=de;846;
455;1950;810;Einw;Andwil (SG);SG;/Articles/001405/?language=de;846;
456;1970;943;Einw;Andwil (SG);SG;/Articles/001405/?language=de;846;
457;2000;1557;Einw;Andwil (SG);SG;/Articles/001405/?language=de;846;
458;1860;315;Einw;Anières;GE;/Articles/002884/?language=de;1179;
459;1900;508;Einw;Anières;GE;/Articles/002884/?language=de;1179;
460;1930;374;Einw;Anières;GE;/Articles/002884/?language=de;1179;
461;1950;491;Einw;Anières;GE;/Articles/002884/?language=de;1179;
462;2000;2031;Einw;Anières;GE;/Articles/002884/?language=de;1179;
463;2010;2617;Einw;Anniviers;VS;/Articles/049429/?language=de;2009;
464;1680;173;Einw;Anwil;BL;/Articles/001217/?language=de;1276;
465;1798;181;Einw;Anwil;BL;/Articles/001217/?language=de;1276;
466;1850;334;Einw;Anwil;BL;/Articles/001217/?language=de;1276;
467;1900;361;Einw;Anwil;BL;/Articles/001217/?language=de;1276;
468;1950;300;Einw;Anwil;BL;/Articles/001217/?language=de;1276;
469;1970;297;Einw;Anwil;BL;/Articles/001217/?language=de;1276;
470;2000;495;Einw;Anwil;BL;/Articles/001217/?language=de;1276;
471;1535;1500;Einw;Appenzell (Bezirk);AI;/Articles/001313/?language=de;1071;"data in table, pre 1880  nur Einw Feuerschaukreis daten...
weird post-1850 units: undefined
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St"
472;1597;2100;Einw;Appenzell (Bezirk);AI;/Articles/001313/?language=de;1071;"data in table, pre 1880  nur Einw Feuerschaukreis daten...
weird post-1850 units: undefined
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St"
473;1626;1800;Einw;Appenzell (Bezirk);AI;/Articles/001313/?language=de;1071;"data in table, pre 1880  nur Einw Feuerschaukreis daten...
weird post-1850 units: undefined
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St"
474;1664;2300;Einw;Appenzell (Bezirk);AI;/Articles/001313/?language=de;1071;"data in table, pre 1880  nur Einw Feuerschaukreis daten...
weird post-1850 units: undefined
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St"
475;1713;2600;Einw;Appenzell (Bezirk);AI;/Articles/001313/?language=de;1071;"data in table, pre 1880  nur Einw Feuerschaukreis daten...
weird post-1850 units: undefined
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St"
476;1801;2300;Einw;Appenzell (Bezirk);AI;/Articles/001313/?language=de;1071;"data in table, pre 1880  nur Einw Feuerschaukreis daten...
weird post-1850 units: undefined
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St"
477;1850;3000;Einw;Appenzell (Bezirk);AI;/Articles/001313/?language=de;1071;"data in table, pre 1880  nur Einw Feuerschaukreis daten...
weird post-1850 units: undefined
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St"
478;1880;3450;Einw;Appenzell (Bezirk);AI;/Articles/001313/?language=de;1071;"data in table, pre 1880  nur Einw Feuerschaukreis daten...
weird post-1850 units: undefined
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St"
479;1900;3600;Einw;Appenzell (Bezirk);AI;/Articles/001313/?language=de;1071;"data in table, pre 1880  nur Einw Feuerschaukreis daten...
weird post-1850 units: undefined
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St"
480;1920;3950;Einw;Appenzell (Bezirk);AI;/Articles/001313/?language=de;1071;"data in table, pre 1880  nur Einw Feuerschaukreis daten...
weird post-1850 units: undefined
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St"
481;1950;3770;Einw;Appenzell (Bezirk);AI;/Articles/001313/?language=de;1071;"data in table, pre 1880  nur Einw Feuerschaukreis daten...
weird post-1850 units: undefined
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St"
482;1970;3750;Einw;Appenzell (Bezirk);AI;/Articles/001313/?language=de;1071;"data in table, pre 1880  nur Einw Feuerschaukreis daten...
weird post-1850 units: undefined
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St"
483;1980;3700;Einw;Appenzell (Bezirk);AI;/Articles/001313/?language=de;1071;"data in table, pre 1880  nur Einw Feuerschaukreis daten...
weird post-1850 units: undefined
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St"
484;1990;4000;Einw;Appenzell (Bezirk);AI;/Articles/001313/?language=de;1071;"data in table, pre 1880  nur Einw Feuerschaukreis daten...
weird post-1850 units: undefined
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St"
485;1880;4302;Einw;Appenzell (Bezirk);AI;/Articles/001313/?language=de;1071;"data in table, pre 1880  nur Einw Feuerschaukreis daten...
weird post-1850 units: undefined
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St"
486;1900;4574;Einw;Appenzell (Bezirk);AI;/Articles/001313/?language=de;1071;"data in table, pre 1880  nur Einw Feuerschaukreis daten...
weird post-1850 units: undefined
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St"
487;1920;5173;Einw;Appenzell (Bezirk);AI;/Articles/001313/?language=de;1071;"data in table, pre 1880  nur Einw Feuerschaukreis daten...
weird post-1850 units: undefined
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St"
488;1950;5001;Einw;Appenzell (Bezirk);AI;/Articles/001313/?language=de;1071;"data in table, pre 1880  nur Einw Feuerschaukreis daten...
weird post-1850 units: undefined
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St"
489;1970;5217;Einw;Appenzell (Bezirk);AI;/Articles/001313/?language=de;1071;"data in table, pre 1880  nur Einw Feuerschaukreis daten...
weird post-1850 units: undefined
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St"
490;1980;4781;Einw;Appenzell (Bezirk);AI;/Articles/001313/?language=de;1071;"data in table, pre 1880  nur Einw Feuerschaukreis daten...
weird post-1850 units: undefined
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St"
491;1990;5194;Einw;Appenzell (Bezirk);AI;/Articles/001313/?language=de;1071;"data in table, pre 1880  nur Einw Feuerschaukreis daten...
weird post-1850 units: undefined
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St
weird post-1850 units: ) betrieben Handstickerei für Ausserrhoder und St"
492;1599;269;Einw;Aranno;TI;/Articles/002132/?language=de;1335;
493;1801;356;Einw;Aranno;TI;/Articles/002132/?language=de;1335;
494;1850;268;Einw;Aranno;TI;/Articles/002132/?language=de;1335;
495;1900;261;Einw;Aranno;TI;/Articles/002132/?language=de;1335;
496;1950;183;Einw;Aranno;TI;/Articles/002132/?language=de;1335;
497;1960;142;Einw;Aranno;TI;/Articles/002132/?language=de;1335;
498;2000;267;Einw;Aranno;TI;/Articles/002132/?language=de;1335;
499;1821;361;Einw;Arbaz;VS;/Articles/002798/?language=de;1185;
500;1850;381;Einw;Arbaz;VS;/Articles/002798/?language=de;1185;
501;1900;516;Einw;Arbaz;VS;/Articles/002798/?language=de;1185;
502;1950;493;Einw;Arbaz;VS;/Articles/002798/?language=de;1185;
503;1980;472;Einw;Arbaz;VS;/Articles/002798/?language=de;1185;
504;2000;800;Einw;Arbaz;VS;/Articles/002798/?language=de;1185;
505;1801;420;Einw;Arbedo-Castione;TI;/Articles/002030/?language=de;1195;
506;1836;565;Einw;Arbedo-Castione;TI;/Articles/002030/?language=de;1195;
507;1850;801;Einw;Arbedo-Castione;TI;/Articles/002030/?language=de;1195;
508;1900;1042;Einw;Arbedo-Castione;TI;/Articles/002030/?language=de;1195;
509;1950;1335;Einw;Arbedo-Castione;TI;/Articles/002030/?language=de;1195;
510;2000;3729;Einw;Arbedo-Castione;TI;/Articles/002030/?language=de;1195;
