name;canton;url;firstmention;hab_year;notes
Aegerten;BE;/Articles/000434/?language=de;1225.0;[{'year': 1764, 'pop': 164.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.008718863599089, 'next': 1850}, {'year': 1850, 'pop': 346.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0102805553243686, 'previous': 1764, 'next': 1900}, {'year': 1900, 'pop': 577.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.004326088630085, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 716.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0348986356376964, 'previous': 1900, 'next': 1960}, {'year': 1960, 'pop': 1009.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.012569932218289, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 1663.0, 'unit': 'Einw', 'type': 'original', 'previous': 1960}];
Aesch (BL);BL;/Articles/001189/?language=de;1252.0;[{'year': 1586, 'pop': 237, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0055101257177674, 'original_unit': 'Häuser', 'einw_conversion_factor': 4.936063574371257, 'next': 1771}, {'year': 1771, 'pop': 655.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.004181285756421, 'previous': 1586, 'next': 1815}, {'year': 1815, 'pop': 787.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.006809509360894, 'previous': 1771, 'next': 1850}, {'year': 1850, 'pop': 998.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.012605485057355, 'previous': 1815, 'next': 1900}, {'year': 1900, 'pop': 1867.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0105098864667517, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 3149.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0228295486066132, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 9735.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Aesch (LU);LU;/Articles/000592/?language=de;1150.0;[{'year': 1678, 'pop': 176.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0340309039209705, 'next': 1701}, {'year': 1701, 'pop': 380.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0044400312620483, 'previous': 1678, 'next': 1798}, {'year': 1798, 'pop': 584.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0104507730465053, 'previous': 1701, 'next': 1837}, {'year': 1837, 'pop': 876.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9934642057398168, 'previous': 1798, 'next': 1888}, {'year': 1888, 'pop': 627.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0015810747281373, 'previous': 1837, 'next': 1900}, {'year': 1900, 'pop': 639.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0000936813740744, 'previous': 1888, 'next': 1950}, {'year': 1950, 'pop': 642.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9869549661851207, 'previous': 1900, 'next': 1960}, {'year': 1960, 'pop': 563.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0131654704952906, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 950.0, 'unit': 'Einw', 'type': 'original', 'previous': 1960}];Daten von Pfarrei, daten nur oder nicht nur für oberaesch
Aeschi bei Spiez;BE;/Articles/000320/?language=de;1228.0;[{'year': 1764, 'pop': 804.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.005153924864143, 'next': 1850}, {'year': 1850, 'pop': 1251.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0023815714753441, 'previous': 1764, 'next': 1900}, {'year': 1900, 'pop': 1409.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9993510371976025, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 1364.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0079342736618826, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 2025.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Aeschi (SO);SO;/Articles/001119/?language=de;1247.0;[{'year': 1684, 'pop': 168.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0036672304014376, 'next': 1798}, {'year': 1798, 'pop': 255.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0100991491692959, 'previous': 1684, 'next': 1850}, {'year': 1850, 'pop': 430.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9956625055469345, 'previous': 1798, 'next': 1900}, {'year': 1900, 'pop': 346.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0068185380748444, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 486.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.014429277495892, 'previous': 1900, 'next': 1990}, {'year': 1990, 'pop': 862.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0164730712335721, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 1015.0, 'unit': 'Einw', 'type': 'original', 'previous': 1990}];
Aeugst am Albis;ZH;/Articles/000001/?language=de;876.0;[{'year': 1454, 'pop': 50.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0087486040076998, 'next': 1695}, {'year': 1695, 'pop': 408.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0032396988251806, 'previous': 1454, 'next': 1800}, {'year': 1800, 'pop': 573.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0024321644807235, 'previous': 1695, 'next': 1850}, {'year': 1850, 'pop': 647.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9987244641194878, 'previous': 1800, 'next': 1900}, {'year': 1900, 'pop': 607.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0013698087687557, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 650.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0174537546780809, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 1544.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Affoltern am Albis;ZH;/Articles/000002/?language=de;1190.0;[{'year': 1736, 'pop': 1060.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0049209788607942, 'next': 1850}, {'year': 1850, 'pop': 1855.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.008116893897746, 'previous': 1736, 'next': 1900}, {'year': 1900, 'pop': 2779.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.004532036920631, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 3484.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0219437209818154, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 10314.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];"""Bis ins 17. Jh. 100-250 Einw.;"" -> what to do with that?
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined"
Affoltern im Emmental;BE;/Articles/000547/?language=de;1261.0;[{'year': 1764, 'pop': 758.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0047566276553268, 'next': 1850}, {'year': 1850, 'pop': 1140.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0000350575910513, 'previous': 1764, 'next': 1900}, {'year': 1900, 'pop': 1142.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0015994373812394, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 1237.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9995917392458467, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 1212.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];"undefined
weird post-1850 units:  1'237
weird post-1850 units:  1'237"
Agarn;VS;/Articles/002711/?language=de;1252.0;[{'year': 1703, 'pop': 100.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.004230532303113, 'next': 1850}, {'year': 1850, 'pop': 186.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0081422716124293, 'previous': 1703, 'next': 1900}, {'year': 1900, 'pop': 279.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0108684130365753, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 479.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0092219180232849, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 758.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Agno;TI;/Articles/002130/?language=de;818.0;[{'year': 1591, 'pop': 780, 'unit': 'Einw', 'type': 'original', 'ygr': 0.998549035197889, 'original_unit': 'Haushalte', 'einw_conversion_factor': 4.936063574371257, 'next': 1801}, {'year': 1801, 'pop': 575.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0094355192517386, 'previous': 1591, 'next': 1850}, {'year': 1850, 'pop': 911.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9953879946084017, 'previous': 1801, 'next': 1900}, {'year': 1900, 'pop': 723.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0045892157839411, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 909.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0282210011181014, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 3655.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Aire-la-Ville;GE;/Articles/002883/?language=de;1429.0;[{'year': 1693, 'pop': 149.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0031202408898552, 'next': 1850}, {'year': 1850, 'pop': 243.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9946679706099214, 'previous': 1693, 'next': 1900}, {'year': 1900, 'pop': 186.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9947855602543046, 'previous': 1850, 'next': 1930}, {'year': 1930, 'pop': 159.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0030543807794683, 'previous': 1900, 'next': 1950}, {'year': 1950, 'pop': 169.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0298638696062676, 'previous': 1930, 'next': 2000}, {'year': 2000, 'pop': 736.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Airolo;TI;/Articles/002065/?language=de;200.0;[{'year': 1574, 'pop': 597.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0047877039148336, 'next': 1682}, {'year': 1682, 'pop': 1000.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0020670761167922, 'previous': 1574, 'next': 1785}, {'year': 1785, 'pop': 1237.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0041965215828068, 'previous': 1682, 'next': 1850}, {'year': 1850, 'pop': 1624.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0276238850184995, 'previous': 1785, 'next': 1880}, {'year': 1880, 'pop': 3678.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9600683079566404, 'previous': 1850, 'next': 1900}, {'year': 1900, 'pop': 1628.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0025382500286706, 'previous': 1880, 'next': 1950}, {'year': 1950, 'pop': 1848.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9970347063480072, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 1593.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];"undefined
weird post-1850 units:  (Tunneldurchstich)
weird post-1850 units:  (Tunneldurchstich)
weird post-1850 units:  (Tunneldurchstich)
weird post-1850 units:  (Tunneldurchstich)"
Alberswil;LU;/Articles/000660/?language=de;1220.0;[{'year': 1695, 'pop': 198.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.003335109834776, 'next': 1798}, {'year': 1798, 'pop': 279.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0197890635741713, 'previous': 1695, 'next': 1816}, {'year': 1816, 'pop': 397.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.002282619991156, 'previous': 1798, 'next': 1850}, {'year': 1850, 'pop': 429.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.000460956090565, 'previous': 1816, 'next': 1900}, {'year': 1900, 'pop': 439.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9982902063428784, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 403.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0052265088356465, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 523.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Albinen;VS;/Articles/002712/?language=de;1224.0;[{'year': 1850, 'pop': 370.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0005335072060155, 'next': 1900}, {'year': 1900, 'pop': 380.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9967548981718274, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 323.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.99574643382971, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 261.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Albula/Alvra;GR;/Articles/050101/?language=de;2015.0;[];fusion no data
Alchenstorf;BE;/Articles/000239/?language=de;1221.0;[{'year': 1764, 'pop': 246.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0113259744543988, 'next': 1850}, {'year': 1850, 'pop': 648.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9989551776364635, 'previous': 1764, 'next': 1900}, {'year': 1900, 'pop': 615.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0004820671886396, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 630.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9973238869870253, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 551.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Alle;JU;/Articles/006440/?language=de;1136.0;[{'year': 1809, 'pop': 696.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0067752324069685, 'next': 1850}, {'year': 1850, 'pop': 918.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0059990237528569, 'previous': 1809, 'next': 1900}, {'year': 1900, 'pop': 1238.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0020429485078297, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 1371.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0082233553629771, 'previous': 1900, 'next': 1970}, {'year': 1970, 'pop': 1615.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9984593652802246, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 1542.0, 'unit': 'Einw', 'type': 'original', 'previous': 1970}];
Allmendingen;BE;/Articles/008310/?language=de;1256.0;[{'year': 1888, 'pop': 300.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.004481218692466, 'next': 2000}, {'year': 2000, 'pop': 495.0, 'unit': 'Einw', 'type': 'original', 'previous': 1888}];
Allschwil;BL;/Articles/001190/?language=de;1004.0;[{'year': 1578, 'pop': 341.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0041199138176835, 'next': 1771}, {'year': 1771, 'pop': 754.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0036692281673134, 'previous': 1578, 'next': 1850}, {'year': 1850, 'pop': 1007.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0227168931083377, 'previous': 1771, 'next': 1900}, {'year': 1900, 'pop': 3096.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.018911638020524, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 7900.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0409769480043949, 'previous': 1900, 'next': 1970}, {'year': 1970, 'pop': 17638.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.000919339499655, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 18131.0, 'unit': 'Einw', 'type': 'original', 'previous': 1970}];
Alpnach;OW;/Articles/000740/?language=de;870.0;[{'year': 1799, 'pop': 1157.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.006646095916489, 'next': 1850}, {'year': 1850, 'pop': 1622.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0018495373479728, 'previous': 1799, 'next': 1900}, {'year': 1900, 'pop': 1779.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0106536998877444, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 3022.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0098446573590525, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 4932.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Alpthal;SZ;/Articles/000725/?language=de;1018.0;[{'year': 1850, 'pop': 390.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.000804451807489, 'next': 1900}, {'year': 1900, 'pop': 406.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9947468468854953, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 312.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0071266967773413, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 445.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Altbüron;LU;/Articles/000661/?language=de;1194.0;[{'year': 1695, 'pop': 390.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0072769263757173, 'next': 1798}, {'year': 1798, 'pop': 823.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0070187013347307, 'previous': 1695, 'next': 1850}, {'year': 1850, 'pop': 1184.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9913542510329424, 'previous': 1798, 'next': 1900}, {'year': 1900, 'pop': 767.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9976828499106283, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 683.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0051498218025117, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 883.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Altdorf (UR);UR;/Articles/000690/?language=de;1223.0;[{'year': 1600, 'pop': 3100.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9752783998240782, 'next': 1629}, {'year': 1629, 'pop': 1500.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0335577830070277, 'previous': 1600, 'next': 1650}, {'year': 1650, 'pop': 3000.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0000892384203786, 'previous': 1629, 'next': 1743}, {'year': 1743, 'pop': 3025.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9926385876405898, 'previous': 1650, 'next': 1799}, {'year': 1799, 'pop': 2000.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.998692550398853, 'previous': 1743, 'next': 1837}, {'year': 1837, 'pop': 1903.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0080478867272358, 'previous': 1799, 'next': 1850}, {'year': 1850, 'pop': 2112.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.010075018060651, 'previous': 1837, 'next': 1910}, {'year': 1910, 'pop': 3854.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.013447492213179, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 6576.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0057831036358174, 'previous': 1910, 'next': 1990}, {'year': 1990, 'pop': 8282.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];"Data in table
weird post-1850 units: % Zu-"
Altendorf;SZ;/Articles/000716/?language=de;972.0;[{'year': 1743, 'pop': 745.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0048712090150071, 'next': 1799}, {'year': 1799, 'pop': 978.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0071007466918152, 'previous': 1743, 'next': 1850}, {'year': 1850, 'pop': 1403.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9981510258921121, 'previous': 1799, 'next': 1900}, {'year': 1900, 'pop': 1279.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0097635249488524, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 2079.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0061023888249323, 'previous': 1900, 'next': 1970}, {'year': 1970, 'pop': 2348.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0229500354375984, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 4638.0, 'unit': 'Einw', 'type': 'original', 'previous': 1970}];
Alterswil;FR;/Articles/001023/?language=de;1148.0;[{'year': 1831, 'pop': 973.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0015469426231458, 'next': 1850}, {'year': 1850, 'pop': 1002.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0062022835175504, 'previous': 1831, 'next': 1900}, {'year': 1900, 'pop': 1365.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0033444075029543, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 1613.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9974272288719015, 'previous': 1900, 'next': 1970}, {'year': 1970, 'pop': 1532.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0068644356049998, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 1881.0, 'unit': 'Einw', 'type': 'original', 'previous': 1970}];
Altikon;ZH;/Articles/000138/?language=de;1277.0;[{'year': 1836, 'pop': 400.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0087680470084712, 'next': 1850}, {'year': 1850, 'pop': 452.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.998293384734784, 'previous': 1836, 'next': 1900}, {'year': 1900, 'pop': 415.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0025347986592694, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 471.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0052840484374839, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 613.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Alto Malcantone;TI;/Articles/049439/?language=de;2005.0;[{'year': 2010, 'pop': 1316.0, 'unit': 'Einw', 'type': 'original'}];
Altstätten;SG;/Articles/001340/?language=de;853.0;[{'year': 1800, 'pop': 4900.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0056425685491266, 'next': 1850}, {'year': 1850, 'pop': 6492.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0059276433322262, 'previous': 1800, 'next': 1900}, {'year': 1900, 'pop': 8724.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9997207016370483, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 8603.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0037643922446813, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 10381.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Altwis;LU;/Articles/000593/?language=de;1113.0;[{'year': 1680, 'pop': 214.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.003677224456219, 'next': 1798}, {'year': 1798, 'pop': 330.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.002306525173133, 'previous': 1680, 'next': 1850}, {'year': 1850, 'pop': 372.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0063254949646445, 'previous': 1798, 'next': 1870}, {'year': 1870, 'pop': 422.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9936888862070428, 'previous': 1850, 'next': 1900}, {'year': 1900, 'pop': 349.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9919654616683319, 'previous': 1870, 'next': 1920}, {'year': 1920, 'pop': 297.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0054883734292817, 'previous': 1900, 'next': 1950}, {'year': 1950, 'pop': 350.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9914885394318619, 'previous': 1920, 'next': 1970}, {'year': 1970, 'pop': 295.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0060958899999466, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 354.0, 'unit': 'Einw', 'type': 'original', 'previous': 1970}];
Amden;SG;/Articles/001360/?language=de;1178.0;[{'year': 1800, 'pop': 1350.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0058117555777377, 'next': 1834}, {'year': 1834, 'pop': 1644.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9952740874724274, 'previous': 1800, 'next': 1850}, {'year': 1850, 'pop': 1524.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9957064910437107, 'previous': 1834, 'next': 1900}, {'year': 1900, 'pop': 1229.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0022037987770562, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 1372.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.002991455532239, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 1593.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Ammerswil;AG;/Articles/001756/?language=de;924.0;[{'year': 1650, 'pop': 100.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0049606954228576, 'next': 1798}, {'year': 1798, 'pop': 208.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.00674257713703, 'previous': 1650, 'next': 1850}, {'year': 1850, 'pop': 295.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0023659867912535, 'previous': 1798, 'next': 1900}, {'year': 1900, 'pop': 332.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9978415032635185, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 298.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0143971504765628, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 609.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Amsoldingen;BE;/Articles/000520/?language=de;1175.0;[{'year': 1764, 'pop': 328.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.008128103057722, 'next': 1850}, {'year': 1850, 'pop': 658.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.996529098955515, 'previous': 1764, 'next': 1900}, {'year': 1900, 'pop': 553.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9893799971521141, 'previous': 1850, 'next': 1910}, {'year': 1910, 'pop': 497.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0043824903654563, 'previous': 1900, 'next': 1950}, {'year': 1950, 'pop': 592.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.998679998610663, 'previous': 1910, 'next': 1980}, {'year': 1980, 'pop': 569.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0150423323390674, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 767.0, 'unit': 'Einw', 'type': 'original', 'previous': 1980}];
